filename,modulation,phase_noise,iq_imbalance,interference,snr_range
img_02293.png,256-QAM,High,Low,Low,High
img_02294.png,256-QAM,High,Low,Medium,High
img_02295.png,256-QAM,High,Low,High,High
img_02296.png,256-QAM,High,Medium,None,High
img_02297.png,256-QAM,High,Medium,Low,High
img_02298.png,256-QAM,High,Medium,Medium,High
img_02299.png,256-QAM,High,Medium,High,High
img_02300.png,256-QAM,High,High,None,High
img_02301.png,256-QAM,High,High,Low,High
img_02302.png,256-QAM,High,High,Medium,High
img_02303.png,256-QAM,High,High,High,High
img_02304.png,16-APSK,None,None,None,Low
img_02305.png,16-APSK,None,None,Low,Low
img_02306.png,16-APSK,None,None,Medium,Low
img_02307.png,16-APSK,None,None,High,Low
img_02308.png,16-APSK,None,Low,None,Low
img_02309.png,16-APSK,None,Low,Low,Low
img_02310.png,16-APSK,None,Low,Medium,Low
img_02311.png,16-APSK,None,Low,High,Low
img_02312.png,16-APSK,None,Medium,None,Low
img_02313.png,16-APSK,None,Medium,Low,Low
img_02314.png,16-APSK,None,Medium,Medium,Low
img_02315.png,16-APSK,None,Medium,High,Low
img_02316.png,16-APSK,None,High,None,Low
img_02317.png,16-APSK,None,High,Low,Low
img_02318.png,16-APSK,None,High,Medium,Low
img_02319.png,16-APSK,None,High,High,Low
img_02320.png,16-APSK,Low,None,None,Low
img_02321.png,16-APSK,Low,None,Low,Low
img_02322.png,16-APSK,Low,None,Medium,Low
img_02323.png,16-APSK,Low,None,High,Low
img_02324.png,16-APSK,Low,Low,None,Low
img_02325.png,16-APSK,Low,Low,Low,Low
img_02326.png,16-APSK,Low,Low,Medium,Low
img_02327.png,16-APSK,Low,Low,High,Low
img_02328.png,16-APSK,Low,Medium,None,Low
img_02329.png,16-APSK,Low,Medium,Low,Low
img_02330.png,16-APSK,Low,Medium,Medium,Low
img_02331.png,16-APSK,Low,Medium,High,Low
img_02332.png,16-APSK,Low,High,None,Low
img_02333.png,16-APSK,Low,High,Low,Low
img_02334.png,16-APSK,Low,High,Medium,Low
img_02335.png,16-APSK,Low,High,High,Low
img_02336.png,16-APSK,Medium,None,None,Low
img_02337.png,16-APSK,Medium,None,Low,Low
img_02338.png,16-APSK,Medium,None,Medium,Low
img_02339.png,16-APSK,Medium,None,High,Low
img_02340.png,16-APSK,Medium,Low,None,Low
img_02341.png,16-APSK,Medium,Low,Low,Low
img_02342.png,16-APSK,Medium,Low,Medium,Low
img_02343.png,16-APSK,Medium,Low,High,Low
img_02344.png,16-APSK,Medium,Medium,None,Low
img_02345.png,16-APSK,Medium,Medium,Low,Low
img_02346.png,16-APSK,Medium,Medium,Medium,Low
img_02347.png,16-APSK,Medium,Medium,High,Low
img_02348.png,16-APSK,Medium,High,None,Low
img_02349.png,16-APSK,Medium,High,Low,Low
img_02350.png,16-APSK,Medium,High,Medium,Low
img_02351.png,16-APSK,Medium,High,High,Low
img_02352.png,16-APSK,High,None,None,Low
img_02353.png,16-APSK,High,None,Low,Low
img_02354.png,16-APSK,High,None,Medium,Low
img_02355.png,16-APSK,High,None,High,Low
img_02356.png,16-APSK,High,Low,None,Low
img_02357.png,16-APSK,High,Low,Low,Low
img_02358.png,16-APSK,High,Low,Medium,Low
img_02359.png,16-APSK,High,Low,High,Low
img_02360.png,16-APSK,High,Medium,None,Low
img_02361.png,16-APSK,High,Medium,Low,Low
img_02362.png,16-APSK,High,Medium,Medium,Low
img_02363.png,16-APSK,High,Medium,High,Low
img_02364.png,16-APSK,High,High,None,Low
img_02365.png,16-APSK,High,High,Low,Low
img_02366.png,16-APSK,High,High,Medium,Low
img_02367.png,16-APSK,High,High,High,Low
img_02368.png,16-APSK,None,None,None,Medium
img_02369.png,16-APSK,None,None,Low,Medium
img_02370.png,16-APSK,None,None,Medium,Medium
img_02371.png,16-APSK,None,None,High,Medium
img_02372.png,16-APSK,None,Low,None,Medium
img_02373.png,16-APSK,None,Low,Low,Medium
img_02374.png,16-APSK,None,Low,Medium,Medium
img_02375.png,16-APSK,None,Low,High,Medium
img_02376.png,16-APSK,None,Medium,None,Medium
img_02377.png,16-APSK,None,Medium,Low,Medium
img_02378.png,16-APSK,None,Medium,Medium,Medium
img_02379.png,16-APSK,None,Medium,High,Medium
img_02380.png,16-APSK,None,High,None,Medium
img_02381.png,16-APSK,None,High,Low,Medium
img_02382.png,16-APSK,None,High,Medium,Medium
img_02383.png,16-APSK,None,High,High,Medium
img_02384.png,16-APSK,Low,None,None,Medium
img_02385.png,16-APSK,Low,None,Low,Medium
img_02386.png,16-APSK,Low,None,Medium,Medium
img_02387.png,16-APSK,Low,None,High,Medium
img_02388.png,16-APSK,Low,Low,None,Medium
img_02389.png,16-APSK,Low,Low,Low,Medium
img_02390.png,16-APSK,Low,Low,Medium,Medium
img_02391.png,16-APSK,Low,Low,High,Medium
img_02392.png,16-APSK,Low,Medium,None,Medium
img_02393.png,16-APSK,Low,Medium,Low,Medium
img_02394.png,16-APSK,Low,Medium,Medium,Medium
img_02395.png,16-APSK,Low,Medium,High,Medium
img_02396.png,16-APSK,Low,High,None,Medium
img_02397.png,16-APSK,Low,High,Low,Medium
img_02398.png,16-APSK,Low,High,Medium,Medium
img_02399.png,16-APSK,Low,High,High,Medium
img_02400.png,16-APSK,Medium,None,None,Medium
img_02401.png,16-APSK,Medium,None,Low,Medium
img_02402.png,16-APSK,Medium,None,Medium,Medium
img_02403.png,16-APSK,Medium,None,High,Medium
img_02404.png,16-APSK,Medium,Low,None,Medium
img_02405.png,16-APSK,Medium,Low,Low,Medium
img_02406.png,16-APSK,Medium,Low,Medium,Medium
img_02407.png,16-APSK,Medium,Low,High,Medium
img_02408.png,16-APSK,Medium,Medium,None,Medium
img_02409.png,16-APSK,Medium,Medium,Low,Medium
img_02410.png,16-APSK,Medium,Medium,Medium,Medium
img_02411.png,16-APSK,Medium,Medium,High,Medium
img_02412.png,16-APSK,Medium,High,None,Medium
img_02413.png,16-APSK,Medium,High,Low,Medium
img_02414.png,16-APSK,Medium,High,Medium,Medium
img_02415.png,16-APSK,Medium,High,High,Medium
img_02416.png,16-APSK,High,None,None,Medium
img_02417.png,16-APSK,High,None,Low,Medium
img_02418.png,16-APSK,High,None,Medium,Medium
img_02419.png,16-APSK,High,None,High,Medium
img_02420.png,16-APSK,High,Low,None,Medium
img_02421.png,16-APSK,High,Low,Low,Medium
img_02422.png,16-APSK,High,Low,Medium,Medium
img_02423.png,16-APSK,High,Low,High,Medium
img_02424.png,16-APSK,High,Medium,None,Medium
img_02425.png,16-APSK,High,Medium,Low,Medium
img_02426.png,16-APSK,High,Medium,Medium,Medium
img_02427.png,16-APSK,High,Medium,High,Medium
img_02428.png,16-APSK,High,High,None,Medium
img_02429.png,16-APSK,High,High,Low,Medium
img_02430.png,16-APSK,High,High,Medium,Medium
img_02431.png,16-APSK,High,High,High,Medium
img_02432.png,16-APSK,None,None,None,High
img_02433.png,16-APSK,None,None,Low,High
img_02434.png,16-APSK,None,None,Medium,High
img_02435.png,16-APSK,None,None,High,High
img_02436.png,16-APSK,None,Low,None,High
img_02437.png,16-APSK,None,Low,Low,High
img_02438.png,16-APSK,None,Low,Medium,High
img_02439.png,16-APSK,None,Low,High,High
img_02440.png,16-APSK,None,Medium,None,High
img_02441.png,16-APSK,None,Medium,Low,High
img_02442.png,16-APSK,None,Medium,Medium,High
img_02443.png,16-APSK,None,Medium,High,High
img_02444.png,16-APSK,None,High,None,High
img_02445.png,16-APSK,None,High,Low,High
img_02446.png,16-APSK,None,High,Medium,High
img_02447.png,16-APSK,None,High,High,High
img_02448.png,16-APSK,Low,None,None,High
img_02449.png,16-APSK,Low,None,Low,High
img_02450.png,16-APSK,Low,None,Medium,High
img_02451.png,16-APSK,Low,None,High,High
img_02452.png,16-APSK,Low,Low,None,High
img_02453.png,16-APSK,Low,Low,Low,High
img_02454.png,16-APSK,Low,Low,Medium,High
img_02455.png,16-APSK,Low,Low,High,High
img_02456.png,16-APSK,Low,Medium,None,High
img_02457.png,16-APSK,Low,Medium,Low,High
img_02458.png,16-APSK,Low,Medium,Medium,High
img_02459.png,16-APSK,Low,Medium,High,High
img_02460.png,16-APSK,Low,High,None,High
img_02461.png,16-APSK,Low,High,Low,High
img_02462.png,16-APSK,Low,High,Medium,High
img_02463.png,16-APSK,Low,High,High,High
img_02464.png,16-APSK,Medium,None,None,High
img_02465.png,16-APSK,Medium,None,Low,High
img_02466.png,16-APSK,Medium,None,Medium,High
img_02467.png,16-APSK,Medium,None,High,High
img_02468.png,16-APSK,Medium,Low,None,High
img_02469.png,16-APSK,Medium,Low,Low,High
img_02470.png,16-APSK,Medium,Low,Medium,High
img_02471.png,16-APSK,Medium,Low,High,High
img_02472.png,16-APSK,Medium,Medium,None,High
img_02473.png,16-APSK,Medium,Medium,Low,High
img_02474.png,16-APSK,Medium,Medium,Medium,High
img_02475.png,16-APSK,Medium,Medium,High,High
img_02476.png,16-APSK,Medium,High,None,High
img_02477.png,16-APSK,Medium,High,Low,High
img_02478.png,16-APSK,Medium,High,Medium,High
img_02479.png,16-APSK,Medium,High,High,High
img_02480.png,16-APSK,High,None,None,High
img_02481.png,16-APSK,High,None,Low,High
img_02482.png,16-APSK,High,None,Medium,High
img_02483.png,16-APSK,High,None,High,High
img_02484.png,16-APSK,High,Low,None,High
img_02485.png,16-APSK,High,Low,Low,High
img_02486.png,16-APSK,High,Low,Medium,High
img_02487.png,16-APSK,High,Low,High,High
img_02488.png,16-APSK,High,Medium,None,High
img_02489.png,16-APSK,High,Medium,Low,High
img_02490.png,16-APSK,High,Medium,Medium,High
img_02491.png,16-APSK,High,Medium,High,High
img_02492.png,16-APSK,High,High,None,High
img_02493.png,16-APSK,High,High,Low,High
img_02494.png,16-APSK,High,High,Medium,High
img_02495.png,16-APSK,High,High,High,High
img_02496.png,32-APSK,None,None,None,Low
img_02497.png,32-APSK,None,None,Low,Low
img_02498.png,32-APSK,None,None,Medium,Low
img_02499.png,32-APSK,None,None,High,Low
img_02500.png,32-APSK,None,Low,None,Low
img_02501.png,32-APSK,None,Low,Low,Low
img_02502.png,32-APSK,None,Low,Medium,Low
img_02503.png,32-APSK,None,Low,High,Low
img_02504.png,32-APSK,None,Medium,None,Low
img_02505.png,32-APSK,None,Medium,Low,Low
img_02506.png,32-APSK,None,Medium,Medium,Low
img_02507.png,32-APSK,None,Medium,High,Low
img_02508.png,32-APSK,None,High,None,Low
img_02509.png,32-APSK,None,High,Low,Low
img_02510.png,32-APSK,None,High,Medium,Low
img_02511.png,32-APSK,None,High,High,Low
img_02512.png,32-APSK,Low,None,None,Low
img_02513.png,32-APSK,Low,None,Low,Low
img_02514.png,32-APSK,Low,None,Medium,Low
img_02515.png,32-APSK,Low,None,High,Low
img_02516.png,32-APSK,Low,Low,None,Low
img_02517.png,32-APSK,Low,Low,Low,Low
img_02518.png,32-APSK,Low,Low,Medium,Low
img_02519.png,32-APSK,Low,Low,High,Low
img_02520.png,32-APSK,Low,Medium,None,Low
img_02521.png,32-APSK,Low,Medium,Low,Low
img_02522.png,32-APSK,Low,Medium,Medium,Low
img_02523.png,32-APSK,Low,Medium,High,Low
img_02524.png,32-APSK,Low,High,None,Low
img_02525.png,32-APSK,Low,High,Low,Low
img_02526.png,32-APSK,Low,High,Medium,Low
img_02527.png,32-APSK,Low,High,High,Low
img_02528.png,32-APSK,Medium,None,None,Low
img_02529.png,32-APSK,Medium,None,Low,Low
img_02530.png,32-APSK,Medium,None,Medium,Low
img_02531.png,32-APSK,Medium,None,High,Low
img_02532.png,32-APSK,Medium,Low,None,Low
img_02533.png,32-APSK,Medium,Low,Low,Low
img_02534.png,32-APSK,Medium,Low,Medium,Low
img_02535.png,32-APSK,Medium,Low,High,Low
img_02536.png,32-APSK,Medium,Medium,None,Low
img_02537.png,32-APSK,Medium,Medium,Low,Low
img_02538.png,32-APSK,Medium,Medium,Medium,Low
img_02539.png,32-APSK,Medium,Medium,High,Low
img_02540.png,32-APSK,Medium,High,None,Low
img_02541.png,32-APSK,Medium,High,Low,Low
img_02542.png,32-APSK,Medium,High,Medium,Low
img_02543.png,32-APSK,Medium,High,High,Low
img_02544.png,32-APSK,High,None,None,Low
img_02545.png,32-APSK,High,None,Low,Low
img_02546.png,32-APSK,High,None,Medium,Low
img_02547.png,32-APSK,High,None,High,Low
img_02548.png,32-APSK,High,Low,None,Low
img_02549.png,32-APSK,High,Low,Low,Low
img_02550.png,32-APSK,High,Low,Medium,Low
img_02551.png,32-APSK,High,Low,High,Low
img_02552.png,32-APSK,High,Medium,None,Low
img_02553.png,32-APSK,High,Medium,Low,Low
img_02554.png,32-APSK,High,Medium,Medium,Low
img_02555.png,32-APSK,High,Medium,High,Low
img_02556.png,32-APSK,High,High,None,Low
img_02557.png,32-APSK,High,High,Low,Low
img_02558.png,32-APSK,High,High,Medium,Low
img_02559.png,32-APSK,High,High,High,Low
img_02560.png,32-APSK,None,None,None,Medium
img_02561.png,32-APSK,None,None,Low,Medium
img_02562.png,32-APSK,None,None,Medium,Medium
img_02563.png,32-APSK,None,None,High,Medium
img_02564.png,32-APSK,None,Low,None,Medium
img_02565.png,32-APSK,None,Low,Low,Medium
img_02566.png,32-APSK,None,Low,Medium,Medium
img_02567.png,32-APSK,None,Low,High,Medium
img_02568.png,32-APSK,None,Medium,None,Medium
img_02569.png,32-APSK,None,Medium,Low,Medium
img_02570.png,32-APSK,None,Medium,Medium,Medium
img_02571.png,32-APSK,None,Medium,High,Medium
img_02572.png,32-APSK,None,High,None,Medium
img_02573.png,32-APSK,None,High,Low,Medium
img_02574.png,32-APSK,None,High,Medium,Medium
img_02575.png,32-APSK,None,High,High,Medium
img_02576.png,32-APSK,Low,None,None,Medium
img_02577.png,32-APSK,Low,None,Low,Medium
img_02578.png,32-APSK,Low,None,Medium,Medium
img_02579.png,32-APSK,Low,None,High,Medium
img_02580.png,32-APSK,Low,Low,None,Medium
img_02581.png,32-APSK,Low,Low,Low,Medium
img_02582.png,32-APSK,Low,Low,Medium,Medium
img_02583.png,32-APSK,Low,Low,High,Medium
img_02584.png,32-APSK,Low,Medium,None,Medium
img_02585.png,32-APSK,Low,Medium,Low,Medium
img_02586.png,32-APSK,Low,Medium,Medium,Medium
img_02587.png,32-APSK,Low,Medium,High,Medium
img_02588.png,32-APSK,Low,High,None,Medium
img_02589.png,32-APSK,Low,High,Low,Medium
img_02590.png,32-APSK,Low,High,Medium,Medium
img_02591.png,32-APSK,Low,High,High,Medium
img_02592.png,32-APSK,Medium,None,None,Medium
img_02593.png,32-APSK,Medium,None,Low,Medium
img_02594.png,32-APSK,Medium,None,Medium,Medium
img_02595.png,32-APSK,Medium,None,High,Medium
img_02596.png,32-APSK,Medium,Low,None,Medium
img_02597.png,32-APSK,Medium,Low,Low,Medium
img_02598.png,32-APSK,Medium,Low,Medium,Medium
img_02599.png,32-APSK,Medium,Low,High,Medium
img_02600.png,32-APSK,Medium,Medium,None,Medium
img_02601.png,32-APSK,Medium,Medium,Low,Medium
img_02602.png,32-APSK,Medium,Medium,Medium,Medium
img_02603.png,32-APSK,Medium,Medium,High,Medium
img_02604.png,32-APSK,Medium,High,None,Medium
img_02605.png,32-APSK,Medium,High,Low,Medium
img_02606.png,32-APSK,Medium,High,Medium,Medium
img_02607.png,32-APSK,Medium,High,High,Medium
img_02608.png,32-APSK,High,None,None,Medium
img_02609.png,32-APSK,High,None,Low,Medium
img_02610.png,32-APSK,High,None,Medium,Medium
img_02611.png,32-APSK,High,None,High,Medium
img_02612.png,32-APSK,High,Low,None,Medium
img_02613.png,32-APSK,High,Low,Low,Medium
img_02614.png,32-APSK,High,Low,Medium,Medium
img_02615.png,32-APSK,High,Low,High,Medium
img_02616.png,32-APSK,High,Medium,None,Medium
img_02617.png,32-APSK,High,Medium,Low,Medium
img_02618.png,32-APSK,High,Medium,Medium,Medium
img_02619.png,32-APSK,High,Medium,High,Medium
img_02620.png,32-APSK,High,High,None,Medium
img_02621.png,32-APSK,High,High,Low,Medium
img_02622.png,32-APSK,High,High,Medium,Medium
img_02623.png,32-APSK,High,High,High,Medium
img_02624.png,32-APSK,None,None,None,High
img_02625.png,32-APSK,None,None,Low,High
img_02626.png,32-APSK,None,None,Medium,High
img_02627.png,32-APSK,None,None,High,High
img_02628.png,32-APSK,None,Low,None,High
img_02629.png,32-APSK,None,Low,Low,High
img_02630.png,32-APSK,None,Low,Medium,High
img_02631.png,32-APSK,None,Low,High,High
img_02632.png,32-APSK,None,Medium,None,High
img_02633.png,32-APSK,None,Medium,Low,High
img_02634.png,32-APSK,None,Medium,Medium,High
img_02635.png,32-APSK,None,Medium,High,High
img_02636.png,32-APSK,None,High,None,High
img_02637.png,32-APSK,None,High,Low,High
img_02638.png,32-APSK,None,High,Medium,High
img_02639.png,32-APSK,None,High,High,High
img_02640.png,32-APSK,Low,None,None,High
img_02641.png,32-APSK,Low,None,Low,High
img_02642.png,32-APSK,Low,None,Medium,High
img_02643.png,32-APSK,Low,None,High,High
img_02644.png,32-APSK,Low,Low,None,High
img_02645.png,32-APSK,Low,Low,Low,High
img_02646.png,32-APSK,Low,Low,Medium,High
img_02647.png,32-APSK,Low,Low,High,High
img_02648.png,32-APSK,Low,Medium,None,High
img_02649.png,32-APSK,Low,Medium,Low,High
img_02650.png,32-APSK,Low,Medium,Medium,High
img_02651.png,32-APSK,Low,Medium,High,High
img_02652.png,32-APSK,Low,High,None,High
img_02653.png,32-APSK,Low,High,Low,High
img_02654.png,32-APSK,Low,High,Medium,High
img_02655.png,32-APSK,Low,High,High,High
img_02656.png,32-APSK,Medium,None,None,High
img_02657.png,32-APSK,Medium,None,Low,High
img_02658.png,32-APSK,Medium,None,Medium,High
img_02659.png,32-APSK,Medium,None,High,High
img_02660.png,32-APSK,Medium,Low,None,High
img_02661.png,32-APSK,Medium,Low,Low,High
img_02662.png,32-APSK,Medium,Low,Medium,High
img_02663.png,32-APSK,Medium,Low,High,High
img_02664.png,32-APSK,Medium,Medium,None,High
img_02665.png,32-APSK,Medium,Medium,Low,High
img_02666.png,32-APSK,Medium,Medium,Medium,High
img_02667.png,32-APSK,Medium,Medium,High,High
img_02668.png,32-APSK,Medium,High,None,High
img_02669.png,32-APSK,Medium,High,Low,High
img_02670.png,32-APSK,Medium,High,Medium,High
img_02671.png,32-APSK,Medium,High,High,High
img_02672.png,32-APSK,High,None,None,High
img_02673.png,32-APSK,High,None,Low,High
img_02674.png,32-APSK,High,None,Medium,High
img_02675.png,32-APSK,High,None,High,High
img_02676.png,32-APSK,High,Low,None,High
img_02677.png,32-APSK,High,Low,Low,High
img_02678.png,32-APSK,High,Low,Medium,High
img_02679.png,32-APSK,High,Low,High,High
img_02680.png,32-APSK,High,Medium,None,High
img_02681.png,32-APSK,High,Medium,Low,High
img_02682.png,32-APSK,High,Medium,Medium,High
img_02683.png,32-APSK,High,Medium,High,High
img_02684.png,32-APSK,High,High,None,High
img_02685.png,32-APSK,High,High,Low,High
img_02686.png,32-APSK,High,High,Medium,High
img_02687.png,32-APSK,High,High,High,High
img_02688.png,64-APSK,None,None,None,Low
img_02689.png,64-APSK,None,None,Low,Low
img_02690.png,64-APSK,None,None,Medium,Low
img_02691.png,64-APSK,None,None,High,Low
img_02692.png,64-APSK,None,Low,None,Low
img_02693.png,64-APSK,None,Low,Low,Low
img_02694.png,64-APSK,None,Low,Medium,Low
img_02695.png,64-APSK,None,Low,High,Low
img_02696.png,64-APSK,None,Medium,None,Low
img_02697.png,64-APSK,None,Medium,Low,Low
img_02698.png,64-APSK,None,Medium,Medium,Low
img_02699.png,64-APSK,None,Medium,High,Low
img_02700.png,64-APSK,None,High,None,Low
img_02701.png,64-APSK,None,High,Low,Low
img_02702.png,64-APSK,None,High,Medium,Low
img_02703.png,64-APSK,None,High,High,Low
img_02704.png,64-APSK,Low,None,None,Low
img_02705.png,64-APSK,Low,None,Low,Low
img_02706.png,64-APSK,Low,None,Medium,Low
img_02707.png,64-APSK,Low,None,High,Low
img_02708.png,64-APSK,Low,Low,None,Low
img_02709.png,64-APSK,Low,Low,Low,Low
img_02710.png,64-APSK,Low,Low,Medium,Low
img_02711.png,64-APSK,Low,Low,High,Low
img_02712.png,64-APSK,Low,Medium,None,Low
img_02713.png,64-APSK,Low,Medium,Low,Low
img_02714.png,64-APSK,Low,Medium,Medium,Low
img_02715.png,64-APSK,Low,Medium,High,Low
img_02716.png,64-APSK,Low,High,None,Low
img_02717.png,64-APSK,Low,High,Low,Low
img_02718.png,64-APSK,Low,High,Medium,Low
img_02719.png,64-APSK,Low,High,High,Low
img_02720.png,64-APSK,Medium,None,None,Low
img_02721.png,64-APSK,Medium,None,Low,Low
img_02722.png,64-APSK,Medium,None,Medium,Low
img_02723.png,64-APSK,Medium,None,High,Low
img_02724.png,64-APSK,Medium,Low,None,Low
img_02725.png,64-APSK,Medium,Low,Low,Low
img_02726.png,64-APSK,Medium,Low,Medium,Low
img_02727.png,64-APSK,Medium,Low,High,Low
img_02728.png,64-APSK,Medium,Medium,None,Low
img_02729.png,64-APSK,Medium,Medium,Low,Low
img_02730.png,64-APSK,Medium,Medium,Medium,Low
img_02731.png,64-APSK,Medium,Medium,High,Low
img_02732.png,64-APSK,Medium,High,None,Low
img_02733.png,64-APSK,Medium,High,Low,Low
img_02734.png,64-APSK,Medium,High,Medium,Low
img_02735.png,64-APSK,Medium,High,High,Low
img_02736.png,64-APSK,High,None,None,Low
img_02737.png,64-APSK,High,None,Low,Low
img_02738.png,64-APSK,High,None,Medium,Low
img_02739.png,64-APSK,High,None,High,Low
img_02740.png,64-APSK,High,Low,None,Low
img_02741.png,64-APSK,High,Low,Low,Low
img_02742.png,64-APSK,High,Low,Medium,Low
img_02743.png,64-APSK,High,Low,High,Low
img_02744.png,64-APSK,High,Medium,None,Low
img_02745.png,64-APSK,High,Medium,Low,Low
img_02746.png,64-APSK,High,Medium,Medium,Low
img_02747.png,64-APSK,High,Medium,High,Low
img_02748.png,64-APSK,High,High,None,Low
img_02749.png,64-APSK,High,High,Low,Low
img_02750.png,64-APSK,High,High,Medium,Low
img_02751.png,64-APSK,High,High,High,Low
img_02752.png,64-APSK,None,None,None,Medium
img_02753.png,64-APSK,None,None,Low,Medium
img_02754.png,64-APSK,None,None,Medium,Medium
img_02755.png,64-APSK,None,None,High,Medium
img_02756.png,64-APSK,None,Low,None,Medium
img_02757.png,64-APSK,None,Low,Low,Medium
img_02758.png,64-APSK,None,Low,Medium,Medium
img_02759.png,64-APSK,None,Low,High,Medium
img_02760.png,64-APSK,None,Medium,None,Medium
img_02761.png,64-APSK,None,Medium,Low,Medium
img_02762.png,64-APSK,None,Medium,Medium,Medium
img_02763.png,64-APSK,None,Medium,High,Medium
img_02764.png,64-APSK,None,High,None,Medium
img_02765.png,64-APSK,None,High,Low,Medium
img_02766.png,64-APSK,None,High,Medium,Medium
img_02767.png,64-APSK,None,High,High,Medium
img_02768.png,64-APSK,Low,None,None,Medium
img_02769.png,64-APSK,Low,None,Low,Medium
img_02770.png,64-APSK,Low,None,Medium,Medium
img_02771.png,64-APSK,Low,None,High,Medium
img_02772.png,64-APSK,Low,Low,None,Medium
img_02773.png,64-APSK,Low,Low,Low,Medium
img_02774.png,64-APSK,Low,Low,Medium,Medium
img_02775.png,64-APSK,Low,Low,High,Medium
img_02776.png,64-APSK,Low,Medium,None,Medium
img_02777.png,64-APSK,Low,Medium,Low,Medium
img_02778.png,64-APSK,Low,Medium,Medium,Medium
img_02779.png,64-APSK,Low,Medium,High,Medium
img_02780.png,64-APSK,Low,High,None,Medium
img_02781.png,64-APSK,Low,High,Low,Medium
img_02782.png,64-APSK,Low,High,Medium,Medium
img_02783.png,64-APSK,Low,High,High,Medium
img_02784.png,64-APSK,Medium,None,None,Medium
img_02785.png,64-APSK,Medium,None,Low,Medium
img_02786.png,64-APSK,Medium,None,Medium,Medium
img_02787.png,64-APSK,Medium,None,High,Medium
img_02788.png,64-APSK,Medium,Low,None,Medium
img_02789.png,64-APSK,Medium,Low,Low,Medium
img_02790.png,64-APSK,Medium,Low,Medium,Medium
img_02791.png,64-APSK,Medium,Low,High,Medium
img_02792.png,64-APSK,Medium,Medium,None,Medium
img_02793.png,64-APSK,Medium,Medium,Low,Medium
img_02794.png,64-APSK,Medium,Medium,Medium,Medium
img_02795.png,64-APSK,Medium,Medium,High,Medium
img_02796.png,64-APSK,Medium,High,None,Medium
img_02797.png,64-APSK,Medium,High,Low,Medium
img_02798.png,64-APSK,Medium,High,Medium,Medium
img_02799.png,64-APSK,Medium,High,High,Medium
img_02800.png,64-APSK,High,None,None,Medium
img_02801.png,64-APSK,High,None,Low,Medium
img_02802.png,64-APSK,High,None,Medium,Medium
img_02803.png,64-APSK,High,None,High,Medium
img_02804.png,64-APSK,High,Low,None,Medium
img_02805.png,64-APSK,High,Low,Low,Medium
img_02806.png,64-APSK,High,Low,Medium,Medium
img_02807.png,64-APSK,High,Low,High,Medium
img_02808.png,64-APSK,High,Medium,None,Medium
img_02809.png,64-APSK,High,Medium,Low,Medium
img_02810.png,64-APSK,High,Medium,Medium,Medium
img_02811.png,64-APSK,High,Medium,High,Medium
img_02812.png,64-APSK,High,High,None,Medium
img_02813.png,64-APSK,High,High,Low,Medium
img_02814.png,64-APSK,High,High,Medium,Medium
img_02815.png,64-APSK,High,High,High,Medium
img_02816.png,64-APSK,None,None,None,High
img_02817.png,64-APSK,None,None,Low,High
img_02818.png,64-APSK,None,None,Medium,High
img_02819.png,64-APSK,None,None,High,High
img_02820.png,64-APSK,None,Low,None,High
img_02821.png,64-APSK,None,Low,Low,High
img_02822.png,64-APSK,None,Low,Medium,High
img_02823.png,64-APSK,None,Low,High,High
img_02824.png,64-APSK,None,Medium,None,High
img_02825.png,64-APSK,None,Medium,Low,High
img_02826.png,64-APSK,None,Medium,Medium,High
img_02827.png,64-APSK,None,Medium,High,High
img_02828.png,64-APSK,None,High,None,High
img_02829.png,64-APSK,None,High,Low,High
img_02830.png,64-APSK,None,High,Medium,High
img_02831.png,64-APSK,None,High,High,High
img_02832.png,64-APSK,Low,None,None,High
img_02833.png,64-APSK,Low,None,Low,High
img_02834.png,64-APSK,Low,None,Medium,High
img_02835.png,64-APSK,Low,None,High,High
img_02836.png,64-APSK,Low,Low,None,High
img_02837.png,64-APSK,Low,Low,Low,High
img_02838.png,64-APSK,Low,Low,Medium,High
img_02839.png,64-APSK,Low,Low,High,High
img_02840.png,64-APSK,Low,Medium,None,High
img_02841.png,64-APSK,Low,Medium,Low,High
img_02842.png,64-APSK,Low,Medium,Medium,High
img_02843.png,64-APSK,Low,Medium,High,High
img_02844.png,64-APSK,Low,High,None,High
img_02845.png,64-APSK,Low,High,Low,High
img_02846.png,64-APSK,Low,High,Medium,High
img_02847.png,64-APSK,Low,High,High,High
img_02848.png,64-APSK,Medium,None,None,High
img_02849.png,64-APSK,Medium,None,Low,High
img_02850.png,64-APSK,Medium,None,Medium,High
img_02851.png,64-APSK,Medium,None,High,High
img_02852.png,64-APSK,Medium,Low,None,High
img_02853.png,64-APSK,Medium,Low,Low,High
img_02854.png,64-APSK,Medium,Low,Medium,High
img_02855.png,64-APSK,Medium,Low,High,High
img_02856.png,64-APSK,Medium,Medium,None,High
img_02857.png,64-APSK,Medium,Medium,Low,High
img_02858.png,64-APSK,Medium,Medium,Medium,High
img_02859.png,64-APSK,Medium,Medium,High,High
img_02860.png,64-APSK,Medium,High,None,High
img_02861.png,64-APSK,Medium,High,Low,High
img_02862.png,64-APSK,Medium,High,Medium,High
img_02863.png,64-APSK,Medium,High,High,High
img_02864.png,64-APSK,High,None,None,High
img_02865.png,64-APSK,High,None,Low,High
img_02866.png,64-APSK,High,None,Medium,High
img_02867.png,64-APSK,High,None,High,High
img_02868.png,64-APSK,High,Low,None,High
